num_poliza,tarifa,situacion,fecha_alta,fecha_baja,importe_prima
855,TF1,B,2020-11-21,2021-12-24,45197
855,TS1,B,2020-11-21,2021-12-24,0
856,TS1,B,2021-10-27,2020-11-02,50161
856,TF1,B,2021-10-27,2020-11-02,0
857,TF1,B,2021-11-07,2022-03-28,26373
857,TS1,B,2021-11-07,2022-03-28,0
858,TF1,B,2021-08-28,2021-04-11,94005
858,TS1,B,2021-08-28,2021-04-11,0
859,TS1,A,2020-10-18,9999-12-31,47096
859,TF1,A,2020-10-18,9999-12-31,0
860,TS1,A,2021-10-02,9999-12-31,63110
860,TF1,A,2021-10-02,9999-12-31,0
861,TF1,B,2022-06-18,2021-03-25,83536
861,TS1,B,2022-06-18,2021-03-25,0
862,TF1,A,2022-01-30,9999-12-31,12010
862,TS1,A,2022-01-30,9999-12-31,0
863,TF1,A,2022-03-18,9999-12-31,98797
863,TS1,A,2022-03-18,9999-12-31,0
864,TF1,B,2022-05-23,2021-12-14,85791
864,TS1,B,2022-05-23,2021-12-14,0
865,TF1,B,2021-02-17,2021-01-05,10821
865,TS1,B,2021-02-17,2021-01-05,0
866,TS1,B,2021-01-30,2020-12-14,92968
866,TF1,B,2021-01-30,2020-12-14,0
867,TF1,B,2022-05-30,2021-08-07,24490
867,TS1,B,2022-05-30,2021-08-07,0
868,TS1,B,2021-03-05,2021-02-01,10934
868,TF1,B,2021-03-05,2021-02-01,0
869,TS1,B,2022-04-22,2021-09-29,91017
869,TF1,B,2022-04-22,2021-09-29,0
870,TS1,A,2021-09-15,9999-12-31,6794
870,TF1,A,2021-09-15,9999-12-31,0
871,TF1,B,2021-05-26,2022-02-13,99935
871,TS1,B,2021-05-26,2022-02-13,0
872,TS1,A,2021-02-18,9999-12-31,44347
872,TF1,A,2021-02-18,9999-12-31,0
873,TS1,B,2022-03-19,2021-03-06,88769
873,TF1,B,2022-03-19,2021-03-06,0
874,TS1,B,2022-03-13,2021-10-04,4870
874,TF1,B,2022-03-13,2021-10-04,0
875,TS1,A,2020-12-15,9999-12-31,90243
875,TF1,A,2020-12-15,9999-12-31,0
876,TF1,B,2022-05-30,2022-04-29,89749
876,TS1,B,2022-05-30,2022-04-29,0
877,TF1,B,2021-02-26,2020-12-04,91880
877,TS1,B,2021-02-26,2020-12-04,0
878,TS1,B,2021-11-13,2021-08-20,61158
878,TF1,B,2021-11-13,2021-08-20,0
879,TF1,B,2021-09-03,2022-01-23,83489
879,TS1,B,2021-09-03,2022-01-23,0
880,TF1,B,2021-05-20,2021-06-10,42324
880,TS1,B,2021-05-20,2021-06-10,0
881,TS1,B,2022-06-07,2021-07-19,53772
881,TF1,B,2022-06-07,2021-07-19,0
882,TF1,B,2021-03-30,2021-03-04,65511
882,TS1,B,2021-03-30,2021-03-04,0
883,TS1,B,2021-04-06,2021-03-29,67529
883,TF1,B,2021-04-06,2021-03-29,0
884,TS1,B,2020-11-05,2020-11-12,12635
884,TF1,B,2020-11-05,2020-11-12,0
885,TS1,A,2021-02-17,9999-12-31,54280
885,TF1,A,2021-02-17,9999-12-31,0
886,TS1,B,2021-05-06,2021-06-07,77460
886,TF1,B,2021-05-06,2021-06-07,0
887,TF1,A,2022-03-05,9999-12-31,73543
887,TS1,A,2022-03-05,9999-12-31,0
888,TS1,B,2022-05-08,2021-02-04,86430
888,TF1,B,2022-05-08,2021-02-04,0
889,TS1,A,2021-05-04,9999-12-31,18819
889,TF1,A,2021-05-04,9999-12-31,0
890,TS1,A,2021-10-30,9999-12-31,20935
890,TF1,A,2021-10-30,9999-12-31,0
891,TF1,A,2021-10-19,9999-12-31,57274
891,TS1,A,2021-10-19,9999-12-31,0
892,TS1,B,2022-02-13,2021-06-26,89664
892,TF1,B,2022-02-13,2021-06-26,0
893,TS1,A,2021-10-31,9999-12-31,38860
893,TF1,A,2021-10-31,9999-12-31,0
894,TF1,B,2021-09-03,2022-02-09,81258
894,TS1,B,2021-09-03,2022-02-09,0
895,TF1,A,2022-05-28,9999-12-31,65732
895,TS1,A,2022-05-28,9999-12-31,0
896,TS1,B,2022-01-25,2021-03-28,71879
896,TF1,B,2022-01-25,2021-03-28,0
897,TS1,A,2020-12-05,9999-12-31,891
897,TF1,A,2020-12-05,9999-12-31,0
898,TF1,B,2022-06-29,2021-07-25,57166
898,TS1,B,2022-06-29,2021-07-25,0
899,TF1,A,2021-02-09,9999-12-31,50636
899,TS1,A,2021-02-09,9999-12-31,0
900,TS1,A,2022-02-13,9999-12-31,26446
900,TF1,A,2022-02-13,9999-12-31,0
901,TF1,A,2021-07-09,9999-12-31,87299
901,TS1,A,2021-07-09,9999-12-31,0
902,TF1,B,2022-01-29,2021-01-03,56618
902,TS1,B,2022-01-29,2021-01-03,0
903,TS1,A,2020-10-24,9999-12-31,12192
903,TF1,A,2020-10-24,9999-12-31,0
904,TF1,A,2021-03-19,9999-12-31,69962
904,TS1,A,2021-03-19,9999-12-31,0
905,TS1,B,2021-08-21,2022-03-21,68362
905,TF1,B,2021-08-21,2022-03-21,0
906,TF1,B,2021-05-29,2021-02-25,26779
906,TS1,B,2021-05-29,2021-02-25,0
907,TF1,A,2021-07-20,9999-12-31,77333
907,TS1,A,2021-07-20,9999-12-31,0
908,TS1,B,2022-01-16,2021-08-31,23909
908,TF1,B,2022-01-16,2021-08-31,0
909,TS1,B,2022-04-28,2021-10-13,24871
909,TF1,B,2022-04-28,2021-10-13,0
910,TS1,B,2020-12-06,2022-04-13,87583
910,TF1,B,2020-12-06,2022-04-13,0
911,TF1,A,2021-04-09,9999-12-31,11617
911,TS1,A,2021-04-09,9999-12-31,0
912,TF1,A,2022-01-26,9999-12-31,26060
912,TS1,A,2022-01-26,9999-12-31,0
913,TS1,B,2021-05-20,2021-07-13,731
913,TF1,B,2021-05-20,2021-07-13,0
914,TF1,B,2021-02-22,2021-03-24,71418
914,TS1,B,2021-02-22,2021-03-24,0
915,TF1,A,2021-04-05,9999-12-31,90610
915,TS1,A,2021-04-05,9999-12-31,0
916,TF1,A,2022-02-19,9999-12-31,37943
916,TS1,A,2022-02-19,9999-12-31,0
917,TS1,A,2021-08-01,9999-12-31,87778
917,TF1,A,2021-08-01,9999-12-31,0
918,TS1,B,2021-02-04,2021-09-11,22074
918,TF1,B,2021-02-04,2021-09-11,0
919,TF1,B,2022-04-20,2021-03-02,75976
919,TS1,B,2022-04-20,2021-03-02,0
920,TS1,B,2021-02-25,2021-06-24,38970
920,TF1,B,2021-02-25,2021-06-24,0
921,TF1,B,2020-12-26,2022-01-19,78655
921,TS1,B,2020-12-26,2022-01-19,0
922,TF1,B,2021-08-08,2022-01-09,50148
922,TS1,B,2021-08-08,2022-01-09,0
923,TS1,B,2021-11-09,2021-03-01,6985
923,TF1,B,2021-11-09,2021-03-01,0
924,TS1,A,2021-08-15,9999-12-31,74367
924,TF1,A,2021-08-15,9999-12-31,0
925,TF1,A,2021-02-02,9999-12-31,21432
925,TS1,A,2021-02-02,9999-12-31,0
926,TF1,B,2021-05-27,2022-03-22,12322
926,TS1,B,2021-05-27,2022-03-22,0
927,TF1,B,2020-10-29,2022-03-22,25895
927,TS1,B,2020-10-29,2022-03-22,0
928,TS1,B,2021-05-21,2020-12-22,18603
928,TF1,B,2021-05-21,2020-12-22,0
929,TF1,B,2022-01-22,2022-06-19,65580
929,TS1,B,2022-01-22,2022-06-19,0
930,TS1,B,2020-11-30,2021-10-24,12563
930,TF1,B,2020-11-30,2021-10-24,0
931,TF1,B,2020-12-12,2022-03-04,5609
931,TS1,B,2020-12-12,2022-03-04,0
932,TS1,B,2021-04-02,2021-08-26,92478
932,TF1,B,2021-04-02,2021-08-26,0
933,TF1,B,2021-12-24,2021-12-15,78559
933,TS1,B,2021-12-24,2021-12-15,0
934,TF1,B,2022-01-02,2022-02-04,35675
934,TS1,B,2022-01-02,2022-02-04,0
935,TF1,A,2021-09-09,9999-12-31,15442
935,TS1,A,2021-09-09,9999-12-31,0
936,TF1,A,2021-12-04,9999-12-31,29815
936,TS1,A,2021-12-04,9999-12-31,0
937,TS1,A,2022-05-19,9999-12-31,27301
937,TF1,A,2022-05-19,9999-12-31,0
938,TS1,A,2022-04-20,9999-12-31,46862
938,TF1,A,2022-04-20,9999-12-31,0
939,TS1,A,2022-03-04,9999-12-31,14557
939,TF1,A,2022-03-04,9999-12-31,0
940,TF1,A,2022-02-11,9999-12-31,93370
940,TS1,A,2022-02-11,9999-12-31,0
941,TF1,B,2021-09-13,2022-03-06,94287
941,TS1,B,2021-09-13,2022-03-06,0
942,TF1,A,2022-03-13,9999-12-31,60699
942,TS1,A,2022-03-13,9999-12-31,0
943,TF1,B,2021-12-26,2020-11-29,78306
943,TS1,B,2021-12-26,2020-11-29,0
944,TF1,A,2020-11-05,9999-12-31,51503
944,TS1,A,2020-11-05,9999-12-31,0
945,TF1,A,2022-05-14,9999-12-31,88509
945,TS1,A,2022-05-14,9999-12-31,0
946,TF1,B,2020-11-14,2022-02-02,36600
946,TS1,B,2020-11-14,2022-02-02,0
947,TS1,B,2022-02-16,2022-03-26,21677
947,TF1,B,2022-02-16,2022-03-26,0
948,TS1,B,2022-05-06,2022-06-27,77526
948,TF1,B,2022-05-06,2022-06-27,0
949,TF1,B,2021-01-08,2020-12-15,9136
949,TS1,B,2021-01-08,2020-12-15,0
950,TF1,B,2022-04-17,2021-10-05,89615
950,TS1,B,2022-04-17,2021-10-05,0
951,TF1,B,2022-02-27,2022-02-24,8563
951,TS1,B,2022-02-27,2022-02-24,0
952,TS1,A,2021-01-09,9999-12-31,37207
952,TF1,A,2021-01-09,9999-12-31,0
953,TS1,A,2021-06-27,9999-12-31,37635
953,TF1,A,2021-06-27,9999-12-31,0
954,TS1,B,2021-04-10,2022-02-05,29812
954,TF1,B,2021-04-10,2022-02-05,0
955,TS1,A,2020-10-26,9999-12-31,9769
955,TF1,A,2020-10-26,9999-12-31,0
956,TS1,A,2021-05-18,9999-12-31,79235
956,TF1,A,2021-05-18,9999-12-31,0
957,TF1,B,2022-04-01,2021-02-01,39087
957,TS1,B,2022-04-01,2021-02-01,0
958,TF1,B,2021-12-14,2020-11-16,14282
958,TS1,B,2021-12-14,2020-11-16,0
959,TS1,B,2021-11-26,2021-04-01,81600
959,TF1,B,2021-11-26,2021-04-01,0
960,TF1,A,2021-05-28,9999-12-31,9365
960,TS1,A,2021-05-28,9999-12-31,0
961,TF1,A,2022-06-19,9999-12-31,80706
961,TS1,A,2022-06-19,9999-12-31,0
962,TS1,B,2022-05-05,2021-05-30,78755
962,TF1,B,2022-05-05,2021-05-30,0
963,TS1,B,2021-11-06,2020-10-29,29389
963,TF1,B,2021-11-06,2020-10-29,0
964,TF1,B,2021-06-29,2022-01-03,65110
964,TS1,B,2021-06-29,2022-01-03,0
965,TS1,B,2022-04-06,2021-04-09,19834
965,TF1,B,2022-04-06,2021-04-09,0
966,TS1,A,2022-02-20,9999-12-31,26541
966,TF1,A,2022-02-20,9999-12-31,0
967,TS1,B,2020-10-14,2021-04-17,34302
967,TF1,B,2020-10-14,2021-04-17,0
968,TF1,A,2021-02-06,9999-12-31,38985
968,TS1,A,2021-02-06,9999-12-31,0
969,TF1,B,2021-09-15,2021-05-19,11298
969,TS1,B,2021-09-15,2021-05-19,0
970,TS1,A,2022-03-19,9999-12-31,63810
970,TF1,A,2022-03-19,9999-12-31,0
971,TF1,A,2021-07-21,9999-12-31,73009
971,TS1,A,2021-07-21,9999-12-31,0
972,TF1,A,2020-11-26,9999-12-31,79951
972,TS1,A,2020-11-26,9999-12-31,0
973,TF1,A,2021-06-05,9999-12-31,4336
973,TS1,A,2021-06-05,9999-12-31,0
974,TF1,B,2021-09-09,2021-10-31,65762
974,TS1,B,2021-09-09,2021-10-31,0
975,TS1,A,2022-02-03,9999-12-31,1711
975,TF1,A,2022-02-03,9999-12-31,0
976,TS1,B,2021-08-07,2022-05-24,15978
976,TF1,B,2021-08-07,2022-05-24,0
977,TF1,B,2021-05-25,2022-05-16,31933
977,TS1,B,2021-05-25,2022-05-16,0
978,TF1,B,2021-04-01,2022-02-11,59842
978,TS1,B,2021-04-01,2022-02-11,0
979,TS1,A,2021-06-01,9999-12-31,43015
979,TF1,A,2021-06-01,9999-12-31,0
980,TF1,A,2021-08-16,9999-12-31,67662
980,TS1,A,2021-08-16,9999-12-31,0
981,TS1,B,2021-03-18,2022-06-15,48855
981,TF1,B,2021-03-18,2022-06-15,0
982,TS1,A,2021-06-08,9999-12-31,61561
982,TF1,A,2021-06-08,9999-12-31,0
983,TS1,B,2021-05-23,2021-05-13,16237
983,TF1,B,2021-05-23,2021-05-13,0
984,TS1,B,2021-04-03,2021-08-22,62388
984,TF1,B,2021-04-03,2021-08-22,0
985,TS1,B,2021-11-08,2022-01-05,53206
985,TF1,B,2021-11-08,2022-01-05,0
986,TS1,A,2022-05-24,9999-12-31,14081
986,TF1,A,2022-05-24,9999-12-31,0
987,TF1,B,2022-06-24,2022-06-13,29468
987,TS1,B,2022-06-24,2022-06-13,0
988,TF1,B,2021-06-19,2021-03-25,8477
988,TS1,B,2021-06-19,2021-03-25,0
989,TS1,A,2022-03-02,9999-12-31,7612
989,TF1,A,2022-03-02,9999-12-31,0
990,TF1,A,2022-03-22,9999-12-31,18320
990,TS1,A,2022-03-22,9999-12-31,0
991,TF1,A,2022-01-07,9999-12-31,62983
991,TS1,A,2022-01-07,9999-12-31,0
992,TS1,A,2022-01-12,9999-12-31,53401
992,TF1,A,2022-01-12,9999-12-31,0
993,TF1,A,2021-06-12,9999-12-31,93383
993,TS1,A,2021-06-12,9999-12-31,0
994,TF1,A,2022-01-25,9999-12-31,47813
994,TS1,A,2022-01-25,9999-12-31,0
995,TF1,B,2021-08-20,2021-10-26,40597
995,TS1,B,2021-08-20,2021-10-26,0
996,TF1,A,2020-12-04,9999-12-31,51802
996,TS1,A,2020-12-04,9999-12-31,0
997,TF1,A,2022-05-27,9999-12-31,77661
997,TS1,A,2022-05-27,9999-12-31,0
998,TS1,A,2021-07-17,9999-12-31,88453
998,TF1,A,2021-07-17,9999-12-31,0
999,TS1,A,2021-03-22,9999-12-31,30887
999,TF1,A,2021-03-22,9999-12-31,0
1000,TS1,A,2021-10-30,9999-12-31,64356
1000,TF1,A,2021-10-30,9999-12-31,0
1001,TS1,A,2021-06-05,9999-12-31,15455
1001,TF1,A,2021-06-05,9999-12-31,0
1002,TF1,B,2021-05-21,2021-09-04,26469
1002,TS1,B,2021-05-21,2021-09-04,0
1003,TF1,B,2021-06-03,2022-02-22,32086
1003,TS1,B,2021-06-03,2022-02-22,0
1004,TF1,A,2021-09-07,9999-12-31,76492
1004,TS1,A,2021-09-07,9999-12-31,0
1005,TS1,B,2021-12-08,2021-09-05,90957
1005,TF1,B,2021-12-08,2021-09-05,0
1006,TF1,A,2021-04-06,9999-12-31,77331
1006,TS1,A,2021-04-06,9999-12-31,0
1007,TF1,B,2022-03-06,2021-08-23,12347
1007,TS1,B,2022-03-06,2021-08-23,0
1008,TF1,A,2021-08-08,9999-12-31,91304
1008,TS1,A,2021-08-08,9999-12-31,0
1009,TF1,B,2022-02-16,2021-06-02,39745
1009,TS1,B,2022-02-16,2021-06-02,0
1010,TF1,A,2022-04-26,9999-12-31,21698
1010,TS1,A,2022-04-26,9999-12-31,0
1011,TS1,B,2022-01-28,2022-03-09,28401
1011,TF1,B,2022-01-28,2022-03-09,0
1012,TF1,B,2022-05-12,2021-06-10,85389
1012,TS1,B,2022-05-12,2021-06-10,0
1013,TF1,A,2021-05-14,9999-12-31,92146
1013,TS1,A,2021-05-14,9999-12-31,0
1014,TF1,B,2020-11-17,2020-10-26,48871
1014,TS1,B,2020-11-17,2020-10-26,0
1015,TS1,A,2022-03-14,9999-12-31,95764
1015,TF1,A,2022-03-14,9999-12-31,0
1016,TS1,A,2021-06-14,9999-12-31,57668
1016,TF1,A,2021-06-14,9999-12-31,0
1017,TS1,A,2022-05-27,9999-12-31,31790
1017,TF1,A,2022-05-27,9999-12-31,0
1018,TS1,A,2021-01-21,9999-12-31,97670
1018,TF1,A,2021-01-21,9999-12-31,0
1019,TS1,B,2020-12-02,2021-05-12,47659
1019,TF1,B,2020-12-02,2021-05-12,0
1020,TF1,A,2022-01-06,9999-12-31,34350
1020,TS1,A,2022-01-06,9999-12-31,0
1021,TF1,A,2022-01-22,9999-12-31,42607
1021,TS1,A,2022-01-22,9999-12-31,0
1022,TS1,B,2021-02-07,2022-06-26,55159
1022,TF1,B,2021-02-07,2022-06-26,0
1023,TS1,A,2022-02-01,9999-12-31,63550
1023,TF1,A,2022-02-01,9999-12-31,0
1024,TS1,A,2021-05-30,9999-12-31,79342
1024,TF1,A,2021-05-30,9999-12-31,0
1025,TS1,B,2022-01-17,2021-07-09,24848
1025,TF1,B,2022-01-17,2021-07-09,0
1026,TS1,B,2021-11-01,2020-12-22,23649
1026,TF1,B,2021-11-01,2020-12-22,0
1027,TS1,A,2022-06-25,9999-12-31,66507
1027,TF1,A,2022-06-25,9999-12-31,0
1028,TF1,B,2021-12-12,2021-04-13,37211
1028,TS1,B,2021-12-12,2021-04-13,0
1029,TF1,B,2021-05-07,2021-01-22,70510
1029,TS1,B,2021-05-07,2021-01-22,0
1030,TF1,A,2021-01-04,9999-12-31,69267
1030,TS1,A,2021-01-04,9999-12-31,0
1031,TS1,B,2021-10-02,2021-01-22,87925
1031,TF1,B,2021-10-02,2021-01-22,0
1032,TF1,B,2020-11-03,2022-04-02,4600
1032,TS1,B,2020-11-03,2022-04-02,0
1033,TF1,B,2022-05-28,2021-12-28,11722
1033,TS1,B,2022-05-28,2021-12-28,0
1034,TF1,B,2021-06-18,2020-12-17,28560
1034,TS1,B,2021-06-18,2020-12-17,0
1035,TS1,A,2022-05-01,9999-12-31,69079
1035,TF1,A,2022-05-01,9999-12-31,0
1036,TS1,A,2022-01-08,9999-12-31,62911
1036,TF1,A,2022-01-08,9999-12-31,0
1037,TS1,B,2021-05-28,2021-09-22,59249
1037,TF1,B,2021-05-28,2021-09-22,0
1038,TF1,A,2021-02-07,9999-12-31,25307
1038,TS1,A,2021-02-07,9999-12-31,0
1039,TS1,B,2022-04-23,2021-03-21,28008
1039,TF1,B,2022-04-23,2021-03-21,0
1040,TS1,A,2021-05-06,9999-12-31,93432
1040,TF1,A,2021-05-06,9999-12-31,0
1041,TS1,A,2022-04-07,9999-12-31,21759
1041,TF1,A,2022-04-07,9999-12-31,0
1042,TF1,B,2021-11-24,2021-03-13,15403
1042,TS1,B,2021-11-24,2021-03-13,0
1043,TS1,B,2021-04-15,2022-06-06,51201
1043,TF1,B,2021-04-15,2022-06-06,0
1044,TF1,A,2021-10-17,9999-12-31,22449
1044,TS1,A,2021-10-17,9999-12-31,0
1045,TF1,B,2022-03-09,2020-10-26,20684
1045,TS1,B,2022-03-09,2020-10-26,0
1046,TF1,A,2022-05-20,9999-12-31,42350
1046,TS1,A,2022-05-20,9999-12-31,0
1047,TS1,B,2021-06-16,2020-10-19,75743
1047,TF1,B,2021-06-16,2020-10-19,0
1048,TS1,B,2020-11-29,2021-02-15,63553
1048,TF1,B,2020-11-29,2021-02-15,0
1049,TS1,A,2021-03-15,9999-12-31,53035
1049,TF1,A,2021-03-15,9999-12-31,0
1050,TF1,A,2021-02-17,9999-12-31,18106
1050,TS1,A,2021-02-17,9999-12-31,0
1051,TF1,A,2021-05-01,9999-12-31,43687
1051,TS1,A,2021-05-01,9999-12-31,0
1052,TS1,B,2022-05-28,2021-01-21,22845
1052,TF1,B,2022-05-28,2021-01-21,0
1053,TS1,B,2022-02-02,2021-11-02,39149
1053,TF1,B,2022-02-02,2021-11-02,0
1054,TF1,B,2020-12-11,2022-04-01,11413
1054,TS1,B,2020-12-11,2022-04-01,0
1055,TS1,B,2021-03-27,2022-06-25,70046
1055,TF1,B,2021-03-27,2022-06-25,0
1056,TS1,A,2020-12-02,9999-12-31,864
1056,TF1,A,2020-12-02,9999-12-31,0
1057,TF1,B,2022-06-13,2021-12-06,98295
1057,TS1,B,2022-06-13,2021-12-06,0
1058,TS1,B,2021-04-23,2020-10-13,87062
1058,TF1,B,2021-04-23,2020-10-13,0
1059,TS1,B,2021-12-18,2021-05-25,10525
1059,TF1,B,2021-12-18,2021-05-25,0
1060,TS1,B,2022-06-28,2020-11-28,62991
1060,TF1,B,2022-06-28,2020-11-28,0
1061,TF1,B,2020-11-22,2020-10-27,20788
1061,TS1,B,2020-11-22,2020-10-27,0
1062,TF1,A,2022-06-04,9999-12-31,7782
1062,TS1,A,2022-06-04,9999-12-31,0
1063,TF1,A,2021-06-27,9999-12-31,84468
1063,TS1,A,2021-06-27,9999-12-31,0
1064,TS1,B,2020-12-20,2021-01-23,63419
1064,TF1,B,2020-12-20,2021-01-23,0
1065,TF1,B,2022-03-24,2021-07-17,98746
1065,TS1,B,2022-03-24,2021-07-17,0
1066,TF1,A,2022-06-04,9999-12-31,24891
1066,TS1,A,2022-06-04,9999-12-31,0
1067,TS1,A,2022-03-07,9999-12-31,39868
1067,TF1,A,2022-03-07,9999-12-31,0
1068,TS1,B,2020-11-02,2022-04-12,41265
1068,TF1,B,2020-11-02,2022-04-12,0
1069,TF1,B,2020-12-03,2021-01-11,32964
1069,TS1,B,2020-12-03,2021-01-11,0
1070,TS1,A,2022-01-12,9999-12-31,64291
1070,TF1,A,2022-01-12,9999-12-31,0
1071,TF1,A,2021-06-08,9999-12-31,10343
1071,TS1,A,2021-06-08,9999-12-31,0
1072,TS1,B,2020-10-28,2022-02-26,21052
1072,TF1,B,2020-10-28,2022-02-26,0
1073,TF1,B,2021-12-21,2021-02-03,24344
1073,TS1,B,2021-12-21,2021-02-03,0
1074,TF1,A,2021-09-04,9999-12-31,75460
1074,TS1,A,2021-09-04,9999-12-31,0
1075,TF1,A,2021-06-28,9999-12-31,29344
1075,TS1,A,2021-06-28,9999-12-31,0
1076,TF1,B,2020-10-29,2021-05-02,36173
1076,TS1,B,2020-10-29,2021-05-02,0
1077,TF1,B,2020-12-26,2022-02-23,69598
1077,TS1,B,2020-12-26,2022-02-23,0
1078,TF1,A,2021-05-11,9999-12-31,97476
1078,TS1,A,2021-05-11,9999-12-31,0
1079,TS1,B,2021-11-21,2021-12-09,69385
1079,TF1,B,2021-11-21,2021-12-09,0
1080,TS1,A,2021-07-30,9999-12-31,27435
1080,TF1,A,2021-07-30,9999-12-31,0
1081,TF1,B,2021-07-07,2022-02-17,89145
1081,TS1,B,2021-07-07,2022-02-17,0
1082,TS1,A,2020-10-29,9999-12-31,61178
1082,TF1,A,2020-10-29,9999-12-31,0
1083,TF1,A,2021-12-27,9999-12-31,18671
1083,TS1,A,2021-12-27,9999-12-31,0
1084,TS1,A,2021-10-11,9999-12-31,71094
1084,TF1,A,2021-10-11,9999-12-31,0
1085,TF1,A,2021-03-12,9999-12-31,10984
1085,TS1,A,2021-03-12,9999-12-31,0
1086,TS1,B,2021-03-13,2021-04-14,37057
1086,TF1,B,2021-03-13,2021-04-14,0
1087,TS1,A,2020-12-09,9999-12-31,22482
1087,TF1,A,2020-12-09,9999-12-31,0
1088,TS1,A,2022-05-31,9999-12-31,12111
1088,TF1,A,2022-05-31,9999-12-31,0
1089,TF1,B,2021-06-14,2022-03-06,90645
1089,TS1,B,2021-06-14,2022-03-06,0
1090,TF1,B,2021-12-31,2021-09-09,48670
1090,TS1,B,2021-12-31,2021-09-09,0
1091,TS1,B,2021-09-19,2022-01-06,68948
1091,TF1,B,2021-09-19,2022-01-06,0
1092,TS1,A,2021-08-05,9999-12-31,81142
1092,TF1,A,2021-08-05,9999-12-31,0
1093,TS1,B,2021-07-21,2021-02-06,25244
1093,TF1,B,2021-07-21,2021-02-06,0
1094,TS1,B,2021-06-04,2021-04-10,29170
1094,TF1,B,2021-06-04,2021-04-10,0
1095,TF1,B,2022-02-08,2021-10-20,47987
1095,TS1,B,2022-02-08,2021-10-20,0
1096,TF1,B,2021-09-20,2021-10-14,91807
1096,TS1,B,2021-09-20,2021-10-14,0
1097,TF1,A,2022-01-21,9999-12-31,54160
1097,TS1,A,2022-01-21,9999-12-31,0
1098,TF1,B,2021-08-19,2021-07-14,52448
1098,TS1,B,2021-08-19,2021-07-14,0
1099,TS1,A,2022-02-26,9999-12-31,60372
1099,TF1,A,2022-02-26,9999-12-31,0
1100,TS1,A,2022-05-26,9999-12-31,32634
1100,TF1,A,2022-05-26,9999-12-31,0
1101,TF1,B,2021-10-23,2022-03-17,21827
1101,TS1,B,2021-10-23,2022-03-17,0
1102,TF1,A,2022-04-23,9999-12-31,65803
1102,TS1,A,2022-04-23,9999-12-31,0
1103,TS1,B,2021-06-12,2022-06-23,26083
1103,TF1,B,2021-06-12,2022-06-23,0
1104,TS1,A,2022-05-06,9999-12-31,77369
1104,TF1,A,2022-05-06,9999-12-31,0
1105,TF1,B,2021-10-23,2021-06-08,98519
1105,TS1,B,2021-10-23,2021-06-08,0
1106,TS1,A,2021-04-27,9999-12-31,27329
1106,TF1,A,2021-04-27,9999-12-31,0
1107,TF1,B,2022-07-05,2022-01-02,46040
1107,TS1,B,2022-07-05,2022-01-02,0
1108,TF1,A,2021-02-22,9999-12-31,91104
1108,TS1,A,2021-02-22,9999-12-31,0
1109,TS1,B,2022-05-05,2022-03-27,82810
1109,TF1,B,2022-05-05,2022-03-27,0
1110,TS1,A,2022-06-21,9999-12-31,83579
1110,TF1,A,2022-06-21,9999-12-31,0
1111,TF1,B,2021-04-16,2021-04-11,97758
1111,TS1,B,2021-04-16,2021-04-11,0
1112,TF1,B,2022-01-06,2022-01-23,93914
1112,TS1,B,2022-01-06,2022-01-23,0
1113,TS1,B,2022-03-15,2021-07-18,90763
1113,TF1,B,2022-03-15,2021-07-18,0
1114,TS1,B,2022-04-29,2021-05-16,49995
1114,TF1,B,2022-04-29,2021-05-16,0
1115,TS1,B,2021-07-24,2022-04-28,59136
1115,TF1,B,2021-07-24,2022-04-28,0
1116,TS1,A,2020-12-15,9999-12-31,66984
1116,TF1,A,2020-12-15,9999-12-31,0
1117,TF1,A,2020-11-07,9999-12-31,51776
1117,TS1,A,2020-11-07,9999-12-31,0
1118,TF1,A,2021-11-14,9999-12-31,70461
1118,TS1,A,2021-11-14,9999-12-31,0
1119,TS1,B,2021-09-28,2021-08-04,2725
1119,TF1,B,2021-09-28,2021-08-04,0
1120,TF1,A,2021-11-25,9999-12-31,79985
1120,TS1,A,2021-11-25,9999-12-31,0
1121,TF1,A,2021-07-23,9999-12-31,87886
1121,TS1,A,2021-07-23,9999-12-31,0
1122,TS1,B,2021-12-30,2021-01-27,256
1122,TF1,B,2021-12-30,2021-01-27,0
1123,TS1,B,2021-04-05,2021-02-06,61369
1123,TF1,B,2021-04-05,2021-02-06,0
1124,TS1,A,2022-04-29,9999-12-31,96216
1124,TF1,A,2022-04-29,9999-12-31,0
1125,TF1,B,2021-11-09,2022-01-11,92774
1125,TS1,B,2021-11-09,2022-01-11,0
1126,TS1,A,2021-05-11,9999-12-31,34190
1126,TF1,A,2021-05-11,9999-12-31,0
1127,TS1,A,2022-05-07,9999-12-31,53384
1127,TF1,A,2022-05-07,9999-12-31,0
1128,TS1,A,2021-04-24,9999-12-31,13317
1128,TF1,A,2021-04-24,9999-12-31,0
1129,TS1,B,2021-12-06,2021-05-29,58520
1129,TF1,B,2021-12-06,2021-05-29,0
1130,TS1,A,2021-06-21,9999-12-31,58735
1130,TF1,A,2021-06-21,9999-12-31,0
1131,TS1,B,2021-06-13,2021-05-05,8984
1131,TF1,B,2021-06-13,2021-05-05,0
1132,TF1,A,2021-07-03,9999-12-31,32972
1132,TS1,A,2021-07-03,9999-12-31,0
1133,TF1,B,2021-08-17,2020-10-25,79619
1133,TS1,B,2021-08-17,2020-10-25,0
1134,TS1,A,2021-05-22,9999-12-31,69995
